trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
552,False,"{'a': 0.2, 'e': 0.3315422587848797}",30,0,23.425447145985515,"{0: 27, 1: 2, 2: 1, 3: 0, 4: 0}",0
553,False,"{'a': 0.2, 'e': 0.33087983690999206}",20,2,-3.661823887465978,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
554,False,"{'a': 0.2, 'e': 0.3302187385548933}",20,14,9.582153706201314,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
555,False,"{'a': 0.2, 'e': 0.32955896107518906}",20,4,-24.022533699695227,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
556,False,"{'a': 0.2, 'e': 0.3289005018317685}",20,0,-36.84787143278749,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
557,False,"{'a': 0.2, 'e': 0.32824335819079375}",30,19,-40.15391839753854,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 1}",1
558,False,"{'a': 0.2, 'e': 0.3275875275236895}",25,0,9.863659770003292,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
559,False,"{'a': 0.2, 'e': 0.3269330072071321}",25,5,-15.5570804601277,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",1
560,False,"{'a': 0.2, 'e': 0.32627979462303947}",25,0,-25.192853318211974,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",1
561,False,"{'a': 0.2, 'e': 0.32562788715856034}",25,11,10.390780788833816,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
562,False,"{'a': 0.2, 'e': 0.324977282206064}",20,0,3.9672178882425637,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
563,False,"{'a': 0.2, 'e': 0.3243279771631298}",20,0,-22.223354161376548,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
564,False,"{'a': 0.2, 'e': 0.3236799694325367}",30,18,13.277807954258064,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
565,False,"{'a': 0.2, 'e': 0.3230332564222529}",30,17,-4.006315171792872,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
566,False,"{'a': 0.2, 'e': 0.3223878355454255}",25,13,2.586983580229353,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
567,False,"{'a': 0.2, 'e': 0.32174370422037013}",30,17,-5.524784524362641,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
568,False,"{'a': 0.2, 'e': 0.32110085987056064}",25,3,-123.90844038508328,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 3}",1
569,False,"{'a': 0.2, 'e': 0.32045929992461875}",20,15,9.1480690081,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
570,False,"{'a': 0.2, 'e': 0.31981902181630384}",25,18,10.672565506053658,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.2, 'e': 0.31918002298450265}",30,13,-2.3762112759064635,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
572,False,"{'a': 0.2, 'e': 0.31854230087321894}",25,16,-29.759319841287464,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
573,False,"{'a': 0.2, 'e': 0.3179058529315635}",25,3,22.650937113454322,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
574,False,"{'a': 0.2, 'e': 0.3172706766137436}",20,2,-50.281556198824184,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
575,False,"{'a': 0.2, 'e': 0.31663676937905316}",25,13,19.169053795560878,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
576,False,"{'a': 0.2, 'e': 0.31600412869186245}",25,0,10.63357983586879,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
577,False,"{'a': 0.2, 'e': 0.31537275202160797}",25,3,-22.3060422061068,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
578,False,"{'a': 0.2, 'e': 0.3147426368427819}",30,5,4.75407675048711,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",1
579,False,"{'a': 0.2, 'e': 0.31411378063492296}",35,18,-31.17644897097466,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 0}",1
580,False,"{'a': 0.2, 'e': 0.3134861808826053}",20,8,-35.14333674532725,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
581,False,"{'a': 0.2, 'e': 0.3128598350754292}",25,2,-11.743437834996993,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
582,False,"{'a': 0.2, 'e': 0.31223474070801055}",25,11,9.023368318894367,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.2, 'e': 0.31161089527997105}",25,4,-75.44684993505811,"{0: 13, 1: 3, 2: 2, 3: 3, 4: 0}",1
584,False,"{'a': 0.2, 'e': 0.3109882962959281}",20,9,2.1532808119796067,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
585,False,"{'a': 0.2, 'e': 0.31036694126548503}",20,2,3.698015743595338,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 0}",1
586,False,"{'a': 0.2, 'e': 0.3097468277032208}",20,0,24.56683472683088,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
587,False,"{'a': 0.2, 'e': 0.3091279531286804}",20,6,2.9668007904388416,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
588,False,"{'a': 0.2, 'e': 0.3085103150663647}",25,0,-17.535408947458958,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
589,False,"{'a': 0.2, 'e': 0.3078939110457206}",25,13,0.9000142602690224,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
590,False,"{'a': 0.2, 'e': 0.30727873860113125}",25,10,25.747026797067228,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
591,False,"{'a': 0.2, 'e': 0.306664795271906}",25,0,26.956234457439336,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
592,False,"{'a': 0.2, 'e': 0.3060520786022707}",25,0,-80.38339665781311,"{0: 21, 1: 1, 2: 0, 3: 1, 4: 2}",0
593,False,"{'a': 0.2, 'e': 0.3054405861413579}",25,0,-32.24620964184587,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
594,False,"{'a': 0.2, 'e': 0.30483031544319683}",20,9,-2.7431098263200604,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
595,False,"{'a': 0.2, 'e': 0.3042212640667041}",20,10,4.096472276686187,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
596,False,"{'a': 0.2, 'e': 0.30361342957567317}",35,13,-37.0623328933912,"{0: 17, 1: 3, 2: 1, 3: 0, 4: 1}",1
597,False,"{'a': 0.2, 'e': 0.3030068095387654}",20,6,23.038296766261247,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.2, 'e': 0.3024014015294998}",25,16,7.446830306699808,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
599,False,"{'a': 0.2, 'e': 0.3017972031262435}",20,11,-7.276476426192225,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
600,False,"{'a': 0.2, 'e': 0.30119421191220214}",20,11,11.765370710803921,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
601,False,"{'a': 0.2, 'e': 0.30059242547541}",30,0,-96.1356442500092,"{0: 22, 1: 2, 2: 4, 3: 0, 4: 2}",1
602,False,"{'a': 0.2, 'e': 0.2999918414087205}",20,5,20.08519448257024,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
603,False,"{'a': 0.2, 'e': 0.2993924573097967}",20,7,20.463606581989062,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
604,False,"{'a': 0.2, 'e': 0.29879427078110127}",30,0,-33.87698668864347,"{0: 24, 1: 0, 2: 5, 3: 1, 4: 0}",0
605,False,"{'a': 0.2, 'e': 0.2981972794298874}",25,12,-2.334612808360631,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
606,False,"{'a': 0.2, 'e': 0.29760148086818883}",30,11,-31.02024530202453,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
607,False,"{'a': 0.2, 'e': 0.2970068727128105}",20,12,-2.7196176990745666,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
608,False,"{'a': 0.2, 'e': 0.2964134525853191}",25,15,-1.6937780054936935,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
609,False,"{'a': 0.2, 'e': 0.2958212181120332}",30,9,36.01371343771247,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
610,False,"{'a': 0.2, 'e': 0.2952301669240142}",25,8,29.655152207319013,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
611,False,"{'a': 0.2, 'e': 0.29464029665705654}",30,0,36.94804781621467,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
612,False,"{'a': 0.2, 'e': 0.29405160495167837}",20,8,12.084231425011529,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
613,False,"{'a': 0.2, 'e': 0.2934640894531121}",30,0,-31.26332869510279,"{0: 25, 1: 1, 2: 2, 3: 2, 4: 0}",1
614,False,"{'a': 0.2, 'e': 0.2928777478112949}",35,0,-9.447923869758531,"{0: 30, 1: 2, 2: 2, 3: 1, 4: 0}",0
615,False,"{'a': 0.2, 'e': 0.2922925776808594}",30,4,-17.60892162720427,"{0: 22, 1: 1, 2: 2, 3: 1, 4: 0}",1
616,False,"{'a': 0.2, 'e': 0.2917085767211244}",25,0,-68.6837027796743,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 2}",0
617,False,"{'a': 0.2, 'e': 0.2911257425960852}",25,5,11.391084647865974,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
618,False,"{'a': 0.2, 'e': 0.2905440729744046}",20,0,-6.72215043260071,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
619,False,"{'a': 0.2, 'e': 0.2899635655294032}",30,0,-64.0628081606815,"{0: 24, 1: 0, 2: 4, 3: 1, 4: 1}",0
620,False,"{'a': 0.2, 'e': 0.2893842179390506}",20,11,-40.71368755587015,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
621,False,"{'a': 0.2, 'e': 0.28880602788595566}",25,0,-18.158386865886797,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
622,False,"{'a': 0.2, 'e': 0.2882289930573573}",20,14,9.65683801445261,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
623,False,"{'a': 0.2, 'e': 0.2876531111451154}",25,3,-14.772422454587673,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
624,False,"{'a': 0.2, 'e': 0.28707837984570167}",20,6,12.500784500426068,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
625,False,"{'a': 0.2, 'e': 0.2865047968601901}",25,10,11.03272584268864,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.2, 'e': 0.285932359894248}",30,14,4.768836892164404,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
627,False,"{'a': 0.2, 'e': 0.28536106665812666}",25,20,8.018566952761628,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
628,False,"{'a': 0.2, 'e': 0.2847909148666525}",20,1,-14.109240087660913,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
629,False,"{'a': 0.2, 'e': 0.28422190223921745}",20,12,-7.555073400445521,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
630,False,"{'a': 0.2, 'e': 0.2836540264997704}",25,13,-44.49148689144948,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 1}",1
631,False,"{'a': 0.2, 'e': 0.2830872853768075}",25,15,-33.193663316501215,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
632,False,"{'a': 0.2, 'e': 0.2825216766033636}",25,17,14.317960601184678,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.2, 'e': 0.28195719791700274}",35,25,-3.202543078817934,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
634,False,"{'a': 0.2, 'e': 0.2813938470598095}",20,9,7.669473207185044,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
635,False,"{'a': 0.2, 'e': 0.2808316217783798}",25,0,12.006615446255491,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
636,False,"{'a': 0.2, 'e': 0.28027051982381157}",20,8,-76.27504676498756,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 2}",1
637,False,"{'a': 0.2, 'e': 0.27971053895169634}",20,10,-49.60315771133526,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
638,False,"{'a': 0.2, 'e': 0.27915167692210985}",30,0,-94.21018423089365,"{0: 24, 1: 0, 2: 3, 3: 1, 4: 2}",0
639,False,"{'a': 0.2, 'e': 0.27859393149960326}",20,4,-9.866659795656139,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
640,False,"{'a': 0.2, 'e': 0.27803730045319414}",35,21,29.64076674226154,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.2, 'e': 0.2774817815563575}",25,3,-0.4349505278581933,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
642,False,"{'a': 0.2, 'e': 0.2769273725870171}",20,13,0.6194187373237994,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
643,False,"{'a': 0.2, 'e': 0.27637407132753633}",20,6,14.012371955382484,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
644,False,"{'a': 0.2, 'e': 0.27582187556470933}",20,6,-56.23687241759101,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1
645,False,"{'a': 0.2, 'e': 0.27527078308975234}",30,18,-22.62473130413198,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
646,False,"{'a': 0.2, 'e': 0.2747207916982947}",35,19,-58.50171438223174,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 1}",1
647,False,"{'a': 0.2, 'e': 0.2741718991903702}",25,14,-1.080077894354464,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
648,False,"{'a': 0.2, 'e': 0.27362410337040804}",20,4,-24.646690939749938,"{0: 12, 1: 1, 2: 2, 3: 1, 4: 0}",1
649,False,"{'a': 0.2, 'e': 0.2730774020472242}",25,6,3.289423828379636,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 0}",1
650,False,"{'a': 0.2, 'e': 0.2725317930340126}",20,1,29.982805990830165,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.2, 'e': 0.2719872741483365}",35,9,-15.744358884879752,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 1}",1
652,False,"{'a': 0.2, 'e': 0.27144384321211973}",25,11,-2.4500645336528795,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
653,False,"{'a': 0.2, 'e': 0.27090149805163766}",25,3,28.090664135571853,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
654,False,"{'a': 0.2, 'e': 0.270360236497509}",25,0,12.550932472653464,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
655,False,"{'a': 0.2, 'e': 0.2698200563846868}",20,0,-39.04411213453217,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
656,False,"{'a': 0.2, 'e': 0.26928095555244996}",25,18,14.63737452650085,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
657,False,"{'a': 0.2, 'e': 0.26874293184439435}",25,11,11.603293947595656,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
658,False,"{'a': 0.2, 'e': 0.2682059831084244}",20,6,-0.00429679757104795,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
659,False,"{'a': 0.2, 'e': 0.26767010719674456}",20,10,19.42290057257719,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
660,False,"{'a': 0.2, 'e': 0.26713530196585034}",20,10,-12.818976884823607,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
661,False,"{'a': 0.2, 'e': 0.2666015652765202}",20,8,-7.862111688928978,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
662,False,"{'a': 0.2, 'e': 0.26606889499380665}",30,8,-24.913479099456865,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 1}",1
663,False,"{'a': 0.2, 'e': 0.2655372889870278}",25,1,-64.95246234802597,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 2}",1
664,False,"{'a': 0.2, 'e': 0.2650067451297589}",20,10,-32.005362630712476,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
665,False,"{'a': 0.2, 'e': 0.26447726129982396}",25,0,-33.52632188701419,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
666,False,"{'a': 0.2, 'e': 0.2639488353792868}",20,12,4.149702022684515,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
667,False,"{'a': 0.2, 'e': 0.2634214652544431}",20,2,-22.640236177413772,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
668,False,"{'a': 0.2, 'e': 0.26289514881581166}",20,10,7.8751787206120065,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
669,False,"{'a': 0.2, 'e': 0.262369883958126}",20,12,-0.21393987803760317,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
670,False,"{'a': 0.2, 'e': 0.261845668580326}",20,7,20.30775780723266,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.2, 'e': 0.2613225005855494}",25,0,0.29865453587369295,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
672,False,"{'a': 0.2, 'e': 0.26080037788112365}",35,0,-31.56697832960411,"{0: 31, 1: 0, 2: 2, 3: 1, 4: 1}",0
673,False,"{'a': 0.2, 'e': 0.2602792983785571}",20,9,20.83704802434049,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.2, 'e': 0.2597592599935311}",20,15,2.715011742278846,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.2, 'e': 0.2592402606458915}",25,8,-31.376351721378175,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 1}",1
676,False,"{'a': 0.2, 'e': 0.25872229825964005}",25,8,-2.8365845743031954,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
677,False,"{'a': 0.2, 'e': 0.25820537076292666}",25,0,3.3699122807010093,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
678,False,"{'a': 0.2, 'e': 0.25768947608804055}",25,14,8.48684600579267,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
679,False,"{'a': 0.2, 'e': 0.2571746121714024}",25,11,-4.951604742915747,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
680,False,"{'a': 0.2, 'e': 0.2566607769535559}",25,15,-38.57476321420236,"{0: 7, 1: 0, 2: 1, 3: 2, 4: 0}",1
681,False,"{'a': 0.2, 'e': 0.2561479683791593}",30,19,-1.1645399686855047,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
682,False,"{'a': 0.2, 'e': 0.25563618439697783}",20,0,-77.60203370190895,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
683,False,"{'a': 0.2, 'e': 0.2551254229598748}",20,0,-17.946542658673668,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",1
684,False,"{'a': 0.2, 'e': 0.2546156820248037}",25,0,31.07623993672396,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
685,False,"{'a': 0.2, 'e': 0.25410695955280027}",25,2,16.538829429400707,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
686,False,"{'a': 0.2, 'e': 0.25359925350897383}",30,21,17.86748218378853,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.2, 'e': 0.25309256186249957}",25,20,6.443055425999642,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.2, 'e': 0.2525868825866102}",25,0,-22.960224272521458,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
689,False,"{'a': 0.2, 'e': 0.25208221365858796}",20,5,11.650188443003413,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
690,False,"{'a': 0.2, 'e': 0.25157855305975646}",20,0,21.012154603057873,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
691,False,"{'a': 0.2, 'e': 0.25107589877547265}",25,15,-48.1330464596678,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 1}",1
692,False,"{'a': 0.2, 'e': 0.25057424879511875}",35,28,14.743479776428913,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.2, 'e': 0.2500736011120941}",30,18,21.9188468533642,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.2, 'e': 0.24957395372380728}",20,0,32.15818281898537,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
695,False,"{'a': 0.2, 'e': 0.24907530463166816}",20,12,-18.608131075852256,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
696,False,"{'a': 0.2, 'e': 0.24857765184107966}",25,6,27.720230192623994,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.2, 'e': 0.24808099336142997}",30,18,13.00134218086022,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.2, 'e': 0.2475853272060845}",25,12,-9.038101101775588,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
699,False,"{'a': 0.2, 'e': 0.24709065139237796}",25,16,7.185996111753209,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
700,False,"{'a': 0.2, 'e': 0.24659696394160643}",25,17,4.371322465744646,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
701,False,"{'a': 0.2, 'e': 0.2461042628790195}",20,0,11.872768542372523,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
702,False,"{'a': 0.2, 'e': 0.2456125462338122}",20,13,-0.3179567704075492,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
703,False,"{'a': 0.2, 'e': 0.24512181203911731}",25,7,-21.084088824016884,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
704,False,"{'a': 0.2, 'e': 0.2446320583319975}",30,13,24.66176750637112,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.2, 'e': 0.2441432831534371}",30,12,30.2489286348092,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.2, 'e': 0.24365548454833486}",20,8,3.5687948670932927,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
707,False,"{'a': 0.2, 'e': 0.24316866056549566}",30,12,10.823712511641864,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
708,False,"{'a': 0.2, 'e': 0.24268280925762298}",30,14,-21.236711850525644,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
709,False,"{'a': 0.2, 'e': 0.2421979286813109}",20,6,22.98446431009856,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
710,False,"{'a': 0.2, 'e': 0.24171401689703645}",20,2,-3.0879374172410863,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
711,False,"{'a': 0.2, 'e': 0.24123107196915192}",20,9,-23.092914983090857,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
712,False,"{'a': 0.2, 'e': 0.24074909196587688}",20,13,14.549897639369174,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.2, 'e': 0.2402680749592907}",25,18,10.049261104111803,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.2, 'e': 0.2397880190253247}",20,0,-46.3653192699842,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
715,False,"{'a': 0.2, 'e': 0.23930892224375455}",20,12,11.81686245221271,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.2, 'e': 0.23883078269819244}",20,4,26.514303554554147,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.2, 'e': 0.23835359847607956}",20,3,-31.247800464400747,"{0: 13, 1: 1, 2: 1, 3: 2, 4: 0}",1
718,False,"{'a': 0.2, 'e': 0.2378773676686784}",20,1,24.745609024216677,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.2, 'e': 0.23740208837106508}",25,7,-2.6147240685396156,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
720,False,"{'a': 0.2, 'e': 0.23692775868212176}",20,12,14.360713136109421,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.2, 'e': 0.2364543767045291}",20,0,22.516340243207246,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
722,False,"{'a': 0.2, 'e': 0.23598194054475852}",20,0,-13.107952826037346,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
723,False,"{'a': 0.2, 'e': 0.23551044831306475}",20,2,3.841930807966952,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
724,False,"{'a': 0.2, 'e': 0.23503989812347828}",20,11,4.616061023864369,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
725,False,"{'a': 0.2, 'e': 0.23457028809379765}",20,6,26.229039050355066,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.2, 'e': 0.2341016163455822}",30,13,-16.364566265420496,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
727,False,"{'a': 0.2, 'e': 0.23363388100414423}",25,17,14.325322508104447,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.2, 'e': 0.2331670801985418}",20,16,8.00827331573553,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.2, 'e': 0.23270121206157107}",20,11,-22.126968260877074,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
730,False,"{'a': 0.2, 'e': 0.23223627472975883}",20,9,16.21545771172704,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.2, 'e': 0.23177226634335515}",25,5,-19.824591391231934,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
732,False,"{'a': 0.2, 'e': 0.23130918504632592}",20,11,4.153081785969736,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
733,False,"{'a': 0.2, 'e': 0.23084702898634524}",20,8,-2.3950327458897043,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
734,False,"{'a': 0.2, 'e': 0.23038579631478834}",30,0,-59.39125592745114,"{0: 26, 1: 0, 2: 2, 3: 0, 4: 2}",0
735,False,"{'a': 0.2, 'e': 0.22992548518672384}",20,8,23.243679641826027,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
